nodenumber,x-coordinate,y-coordinate,temperature
26538,1.357029,0.749814,315.992727
26539,1.354366,-2.255218,297.389448
26540,1.447782,0.934645,309.333944
26541,1.298328,0.232944,312.209881
26542,1.447662,1.622998,330.072067
26543,1.066181,-1.277256,303.681981
26544,-1.825073,-0.971820,298.617223
26545,-2.088811,-2.275726,296.744703
26546,2.387888,2.689552,321.299159
26547,1.638488,-2.625638,295.694743
26548,1.387308,1.239761,315.554557
26549,0.656982,-0.829420,314.025256
26550,0.963467,-0.799777,314.932887
26551,-1.943505,0.534126,319.547828
26552,-1.019672,0.868532,298.003531
26553,-0.403089,-0.120364,303.072266
26554,2.969956,-1.099087,323.909318
26555,1.093431,0.671456,299.948333
26556,2.495927,1.928396,316.621723
26557,-1.049139,-0.266915,300.307461
26558,-2.721953,-1.083448,309.657186
26559,-0.074326,-2.637462,297.680564
26560,0.596100,2.033431,302.567076
26561,-2.898751,-1.778950,305.000000
26562,-2.622032,0.365704,302.212690
26563,-2.017829,-1.472446,320.042193
26564,0.263580,1.098774,298.401799
26565,-0.650565,-1.480358,305.000000
26566,-0.976811,2.103698,296.808021
26567,0.824139,-1.377693,298.107475
26568,1.751677,0.392838,302.461631
26569,0.967619,1.464432,298.474603
26570,1.526189,2.392788,301.011921
26571,0.709982,1.731765,300.737575
26572,-1.392249,-0.607968,305.000000
26573,2.346511,-1.015558,301.299969
26574,-0.306330,-1.646836,301.087001
26575,-1.679657,2.904636,297.242814
26576,0.399886,-1.268008,314.669356
26577,-1.384174,2.384392,300.701024
26578,-1.232669,0.809075,317.113839
26579,1.068318,-1.533063,295.482708
26580,1.389276,2.137879,297.263670
26581,-1.961518,-0.922530,331.103905
26582,-1.284928,2.110161,303.404321
26583,1.433741,0.570495,324.179013
26584,-2.888815,-0.868053,299.788191
26585,-1.676551,1.213948,316.591861
26586,-1.647321,-0.673492,315.945612
26587,1.218126,2.747997,301.384577
26588,1.357266,-2.954105,299.920416
26589,-1.967073,-0.617675,318.543129
26590,-1.914162,1.783554,315.876499
26591,-1.741566,-1.030148,315.743664
26592,0.984543,-0.692901,317.140483
26593,-1.607144,2.902562,301.283111
26594,-1.954680,2.494983,301.424072
26595,-1.527220,-0.802357,324.852208
26596,0.763165,-0.674721,327.875586
26597,2.953979,2.616193,318.473869
26598,0.730701,-0.124433,303.756046
26599,1.711935,2.168468,318.115086
26600,1.465578,0.177802,300.431011
26601,1.887321,1.229869,301.153198
26602,-2.499113,-0.282773,314.605739
26603,0.435959,-1.295190,305.000000
26604,2.201029,0.013602,300.276661
26605,-0.720772,0.626068,299.347001
26606,0.607042,-1.655543,316.064881
26607,0.810871,-1.094637,315.804568
26608,-2.035375,0.404895,301.931523
26609,2.178612,-0.856658,299.705952
26610,0.805257,-0.931008,310.691217
26611,0.943546,-0.276663,308.812685
26612,1.403232,2.766626,331.123813
26613,1.945619,-0.056572,313.225058
26614,2.282056,0.007870,309.308763
26615,2.590046,-0.886102,307.970386
26616,-0.855624,1.086052,306.314011
26617,-2.109035,1.932579,305.963990
26618,1.571933,1.132792,326.433792
26619,0.047190,-1.634599,304.557428
26620,0.965238,-0.896313,297.706131
26621,-2.518150,-0.671460,327.842394
26622,-1.694388,-1.233318,310.892280
26623,2.483708,2.504275,314.679924
26624,0.343680,0.245764,300.221769
26625,0.661054,0.484779,299.063915
26626,0.997092,2.722260,306.592976
26627,-2.293080,0.778871,300.915511
26628,-1.007048,0.515046,314.478078
26629,-1.771874,-0.486592,316.658062
26630,1.660413,1.797193,297.390770
26631,-2.537924,-1.719536,297.886127
26632,2.723595,0.095042,295.665750
26633,-2.194280,1.234750,310.691484
26634,-1.368146,-0.943130,300.912829
26635,-2.566886,-0.703143,299.609805
26636,0.138481,-1.395539,324.119070
26637,-1.565532,1.460307,323.703398
26638,1.106209,0.897715,317.731605
26639,1.100348,0.421688,309.893858
26640,0.526880,2.328744,300.336002
26641,1.264642,-1.247608,305.030827
26642,0.869708,-1.199265,318.958659
26643,-0.444161,-0.089788,300.598471
26644,0.026179,1.402043,299.055787
26645,2.310859,2.694423,304.431591
26646,-2.486524,-0.418783,297.502992
26647,1.080883,0.602735,305.000000
26648,-2.841611,-0.306240,301.199805
26649,1.151431,0.616729,302.598830
26650,1.922490,-0.991533,306.848308
26651,-1.933145,2.996185,297.469870
26652,-2.964638,-2.430712,300.423158
26653,-2.831066,-0.147745,299.230609
26654,-0.969720,-1.845491,304.716820
26655,0.230567,-1.843321,300.350079
26656,-2.145857,-1.291014,305.000000
26657,0.958119,-0.794325,296.474210
26658,-0.307358,-0.405780,295.000000
26659,-2.195577,-1.509291,320.341183
26660,1.073273,-2.057110,296.408056
26661,-2.988957,-1.779774,303.753917
26662,1.394451,-0.611431,325.701755
26663,-2.288824,-0.167536,313.545453
26664,1.167654,-2.828768,298.934755
26665,0.424956,-1.706758,318.139797
26666,-1.271997,1.019537,326.919656
26667,0.735665,1.207230,311.464759
26668,-1.840001,-0.833656,314.906612
26669,1.096840,0.015945,301.202308
26670,0.065213,0.786977,301.996940
26671,0.548738,-1.685903,312.440235
26672,-1.978860,-0.058048,298.091890
26673,-0.326558,-0.506107,298.474798
26674,0.325681,-1.051068,298.799623
26675,2.630295,-0.204213,299.127238
26676,2.638268,-1.390511,316.765846
26677,-1.107091,0.967482,300.303641
26678,0.484074,-1.451422,301.451627
26679,1.492231,-1.097975,305.000000
26680,-0.891501,-2.179778,298.666977
26681,-1.750665,2.593640,300.085715
26682,2.966035,1.266043,302.702941
26683,-1.589564,-0.961961,305.000000
26684,0.553899,1.989198,299.595627
26685,1.691680,-2.942301,300.356603
26686,0.203004,-2.938083,298.398185
26687,1.293439,-0.121002,319.264043
26688,-1.774852,-0.237290,324.693613
26689,-0.792348,2.938770,300.813388
26690,0.501308,0.823266,309.006211
26691,2.398237,0.939103,300.060905
26692,-2.657937,-2.127275,295.637970
26693,-1.465028,0.166325,318.312084
26694,1.361620,0.620599,318.647027
26695,2.004899,0.338460,296.866122
26696,-2.756053,-1.462987,302.374442
26697,2.219024,0.022615,300.563208
26698,-1.166629,0.091839,300.593954
26699,-1.829774,1.067322,302.857953
26700,0.731538,2.850386,301.168334
26701,2.188739,-2.711127,301.763459
26702,2.226692,2.204741,301.437769
26703,-0.463093,0.723911,301.304700
26704,0.397909,-1.059023,319.912217
26705,-2.201058,0.232905,302.439103
26706,-2.090175,1.160723,301.302438
26707,-0.839904,-2.239305,298.386537
26708,-2.483242,0.238998,299.675680
26709,1.039156,1.165145,301.486394
26710,2.660186,-2.791090,299.284903
26711,-2.593987,-0.770658,297.702027
26712,-0.863763,0.185813,299.529420
26713,0.506008,1.854092,298.132855
26714,-0.772450,-0.833942,298.590281
26715,0.614907,1.344372,318.615306
26716,-1.433844,0.897955,313.778162
26717,-0.442876,1.838428,304.153101
26718,1.635673,-0.294163,299.858715
26719,1.702556,-2.691951,310.764546
26720,1.131345,-1.861623,297.691030
26721,-0.976016,1.965142,311.876613
26722,1.228339,0.269664,298.059374
26723,-1.388945,-1.555331,296.666789
26724,-0.848629,-0.227347,299.789053
26725,2.427575,-0.560110,303.682757
26726,-0.841514,1.279070,298.698293
26727,1.678019,0.190725,318.762186
26728,1.487342,0.534161,313.734742
26729,2.185384,-0.212503,318.348316
26730,-0.690231,-0.125264,302.764734
26731,2.063297,-1.371206,301.466518
26732,0.930604,0.911598,311.303211
26733,-0.003097,-2.205628,304.199119
26734,1.534790,-0.047864,296.849650
26735,1.538241,0.501209,298.648265
26736,-2.601994,-2.163625,299.011767
26737,-0.469571,1.816196,299.644986
26738,-1.583052,1.118049,308.890045
26739,1.369230,1.346422,302.789002
26740,0.254347,-0.572131,321.306410
26741,-1.621433,-2.213051,302.280812
26742,2.527932,-2.297760,295.499450
26743,2.606141,1.130925,302.746029
26744,1.816592,0.258675,319.833267
26745,-1.390080,2.663234,302.457787
26746,-0.219823,1.923319,296.777947
26747,1.284757,-0.147995,299.032974
26748,0.905536,-1.519883,317.677686
26749,2.611359,-1.551600,298.870202
26750,-0.962502,-2.999643,303.560984
26751,2.619116,-0.176985,302.009688
26752,2.626587,2.172918,312.190575
26753,-2.203200,0.748164,299.261348
26754,1.605840,0.322137,324.163251
26755,-2.344064,2.124441,299.049851
26756,0.779233,-2.401809,324.550793
26757,-0.468220,2.794721,318.711605
26758,-1.345981,-0.650292,315.770244
26759,0.033620,0.103083,298.172479
26760,1.004500,-2.040334,314.088952
26761,-0.172529,1.363235,318.852556
26762,1.661452,0.404712,295.290754
26763,-2.511358,2.993975,299.057177
26764,1.223227,-2.188118,313.092510
26765,2.228727,2.713995,305.112490
26766,-2.147417,-0.957784,309.230988
26767,2.660908,-2.150087,312.781862
26768,-2.069984,-1.202298,319.917078
26769,1.745670,0.577707,300.245896
26770,-1.058427,0.997488,331.708048
26771,2.737937,1.835774,295.987544
26772,-1.920834,0.813010,312.934318
26773,1.153042,0.756339,296.964426
26774,2.218145,2.315336,303.738740
26775,-0.795333,-1.776279,301.120325
26776,0.240232,-0.975996,306.867751
26777,-1.896952,0.764422,297.617958
26778,1.493533,0.546556,295.000000
26779,-0.938084,1.478086,314.382986
26780,2.059516,0.684155,300.250448
26781,0.879497,-0.734603,305.000000
26782,0.086492,0.026729,296.475002
26783,2.551725,2.658700,295.437946
26784,-1.433388,1.263396,325.049242
26785,0.281246,2.360419,323.156832
26786,-0.458235,-2.531900,301.630741
26787,0.712738,2.503254,300.382792
26788,1.013631,0.711191,311.425041
26789,-2.579078,2.014126,297.175901
26790,-0.831639,0.691714,300.561210
26791,-0.961386,2.770961,302.983136
26792,-1.544275,-2.527604,299.601614
26793,1.455309,2.803259,299.872727
26794,-0.622129,2.983195,301.650428
26795,1.336958,-0.108287,305.268090
26796,0.937871,-0.777907,300.576219
26797,1.778451,0.759670,297.898191
26798,2.298959,0.220440,300.958002
26799,2.116317,0.630198,311.459417
26800,-2.219359,-0.793514,317.001064
26801,-0.492290,-2.219148,299.316332
26802,-1.943360,-1.346174,313.247918
26803,-2.418868,-1.006324,298.760712
26804,2.325413,-2.715848,300.207140
26805,-0.864383,1.832961,300.748475
26806,-1.374321,-1.389742,296.901844
26807,-1.646855,0.423726,315.739823
26808,-1.969399,-1.059883,319.852315
26809,2.992545,2.395694,305.000000
26810,0.362914,-1.620911,318.087729
26811,2.804244,-2.333410,299.910002
26812,-0.029235,-0.885471,299.963132
26813,-2.456144,-0.970546,295.157139
26814,0.391469,1.816234,297.951522
26815,0.144360,-1.186578,312.430097
26816,-1.345700,1.381064,305.000000
26817,0.126631,-1.669045,315.951584
26818,0.307578,0.200732,300.403156
26819,-2.813072,-2.570588,301.370562
26820,2.213239,0.669764,304.085019
26821,-2.304851,-1.654354,313.312473
26822,0.622954,1.308190,301.704709
26823,-2.215123,-1.882072,302.784180
26824,1.594850,-1.428057,302.171603
26825,-2.498377,-0.215261,314.519588
26826,1.144361,-1.919903,297.226753
26827,0.559820,-1.327145,316.307753
26828,-1.960618,-0.141884,310.268570
26829,0.799713,-1.538992,319.214311
26830,2.552636,0.840823,296.483382
26831,-0.911593,2.368831,295.518863
26832,2.879690,-1.793420,295.887634
26833,0.852915,-1.063998,328.134339
26834,0.922646,-2.364664,302.747433
26835,-1.395563,0.547594,317.247671
26836,1.595152,1.149934,314.310528
26837,1.349236,1.636251,298.800615
26838,1.933359,-2.414538,300.455084
26839,-2.170678,2.537232,296.777541
26840,0.589118,0.051029,300.422485
26841,-0.630299,0.503565,298.380369
26842,2.716681,1.443091,297.966852
26843,0.342528,-1.471954,310.961529
26844,-1.505050,2.120934,320.319711
26845,-2.702036,-1.170007,319.435758
26846,2.992166,2.515791,312.469452
26847,-1.949081,-1.105574,310.243087
26848,0.666004,1.233430,314.115841
26849,-2.705531,2.983613,299.721907
26850,0.882761,-1.285127,318.411134
26851,0.949933,0.448188,299.060382
26852,-2.852088,-2.110021,298.298673
26853,-1.734254,-0.616821,297.388137
26854,0.456818,-0.408125,300.966855
26855,-0.014150,-1.183115,300.317602
26856,1.929956,0.337266,315.695402
26857,-1.633081,-0.912522,308.935740
26858,0.134352,1.701016,323.219375
26859,-2.022445,1.877940,300.982096
26860,-1.367214,1.313803,310.891203
26861,-0.740766,-1.029615,303.677709
26862,0.337194,-0.559688,306.724275
26863,0.146133,0.969357,301.444872
26864,1.006422,-1.220984,319.659645
26865,-2.566822,0.871997,295.000000
26866,-0.375465,2.338966,326.278762
26867,-0.193030,-2.725522,295.000000
26868,-0.289943,1.838643,306.087663
26869,-1.626770,-1.270277,318.487694
26870,1.159979,-0.679181,309.436103
26871,0.609478,-1.914985,303.896748
26872,0.092820,-1.375573,321.383737
26873,1.186484,1.193855,320.468987
26874,1.636129,1.627199,333.528365
26875,2.378003,0.199181,299.197638
26876,0.960861,-1.376858,313.264598
26877,-0.023074,-0.818358,295.000000
26878,-0.924414,0.254393,306.007873
26879,1.246532,2.022517,299.289769
26880,0.977432,-0.917039,308.623660
26881,-1.754699,-0.991946,296.542707
26882,1.789262,-2.956264,303.246559
26883,0.491279,-0.739588,305.000000
26884,0.653022,2.502559,300.239205
26885,-1.094864,1.940867,297.574165
26886,0.788232,1.091371,307.066705
26887,1.261637,2.039141,299.428908
26888,2.128953,2.382786,301.468205
26889,-0.528351,2.409533,295.426636
26890,-1.995462,-1.406786,312.460011
26891,-0.828872,1.783564,305.527792
26892,-2.424116,0.611859,301.937577
26893,2.408202,-1.139400,301.028945
26894,-1.927748,0.087981,330.144188
26895,-1.555980,1.529994,297.824798
26896,-2.146825,0.108169,299.337074
26897,0.640309,0.314652,309.856324
26898,1.143866,2.369334,303.906092
26899,2.765756,0.270336,300.361304
26900,-2.296331,0.328341,300.637545
26901,0.608231,-0.936301,319.713547
26902,-2.776395,-2.505074,301.033204
26903,2.097439,2.739858,299.182237
26904,0.294363,-1.355167,297.640772
26905,-1.179021,0.809022,295.752322
26906,1.092630,-0.811281,316.601100
26907,0.918770,-0.619169,323.368315
26908,-1.296283,-1.201904,296.975991
26909,-1.948296,2.185612,301.251909
26910,1.910328,1.932392,305.000000
26911,-2.957230,-1.374125,301.187677
26912,0.466264,2.805363,300.230619
26913,0.957661,1.960164,301.441873
26914,0.850798,-2.230262,313.013554
26915,2.959541,-0.229872,301.688994
26916,-0.117073,-0.783072,319.390822
26917,0.828748,-1.735409,305.121210
26918,-0.304068,-0.443552,295.000000
26919,-1.247847,-0.324013,299.394864
26920,-2.388088,-1.095793,300.137829
26921,-1.824234,-1.620205,323.422461
26922,1.901625,-0.952775,320.575658
26923,-1.319615,1.502692,313.869163
26924,2.396565,-1.291064,302.743644
26925,2.242297,2.381623,304.127292
26926,-1.705433,-0.764162,323.308896
26927,1.278867,-1.864670,303.007010
26928,-1.737987,-1.042513,312.860539
26929,2.518755,-2.430905,320.254093
26930,-2.195275,-1.012000,327.297039
26931,-1.404158,-0.821051,295.476632
26932,-1.924960,-1.117736,299.872790
26933,-1.346787,-0.243605,300.407548
26934,-2.813103,0.090266,298.479931
26935,1.212957,2.099260,302.261959
26936,1.237676,-2.105303,298.409004
26937,2.151450,1.161763,301.175336
26938,1.353954,-0.019908,302.547199
26939,2.006563,-0.633698,299.839312
26940,1.475902,1.604987,302.685178
26941,-2.660741,-0.379323,302.081776
26942,2.048501,1.090292,300.571885
26943,2.259802,0.604347,300.248946
26944,0.993247,-0.574683,299.190563
26945,1.504873,0.259558,312.434743
26946,1.578162,-1.367967,300.926905
26947,2.355184,-1.920167,323.532257
26948,0.522446,-0.689453,300.744056
26949,-0.329734,-1.951476,298.600848
26950,-1.076081,-2.701970,298.481387
26951,-2.458114,-0.850014,323.569437
26952,-1.190873,2.404950,296.358771
26953,-2.422156,-2.498774,303.531789
26954,-0.732652,0.377064,299.882797
26955,1.685949,0.919032,323.589594
26956,2.006419,-2.882597,302.320890
26957,-0.630966,-1.316162,299.388026
26958,0.677675,1.391908,298.773361
26959,1.035249,0.672609,317.363219
26960,0.806805,-1.299956,305.647567
26961,-0.351760,-0.692616,305.816299
26962,-0.573298,-0.281632,301.732857
26963,-1.472673,-0.284908,321.743317
26964,-2.251684,-2.671809,296.388618
26965,-0.144291,-1.732108,298.925118
26966,-1.644779,-1.122828,314.411948
26967,1.518795,-0.986696,303.436293
26968,2.111756,-0.105530,298.882079
26969,-0.456133,-0.961135,301.202888
26970,-0.943977,0.120257,301.999062
26971,1.380682,0.353424,320.631037
26972,-2.325448,2.592203,296.505566
26973,1.909428,-0.623569,305.504176
26974,-1.759303,-1.413817,299.506520
26975,-1.090321,1.732976,296.755026
26976,-2.712558,1.458968,300.851862
26977,0.713087,0.863785,305.990423
26978,-0.197310,2.899959,300.512704
26979,-0.512114,0.152066,304.255733
26980,-0.622420,1.105615,307.764839
26981,1.008464,1.163510,305.000000
26982,-2.787737,0.367486,301.781591
26983,-0.715441,0.774418,298.564099
26984,0.546424,2.412639,313.787836
26985,-1.381732,0.830759,318.427534
26986,-2.630995,-1.139191,300.130614
26987,-1.717850,-0.121076,300.293400
26988,1.223116,2.095089,299.453787
26989,-2.643766,-0.430082,325.966097
26990,0.636531,-0.691751,305.000000
26991,-1.792521,-1.616005,299.086398
26992,-2.122910,2.198157,313.633500
26993,-2.730201,-0.864374,313.482424
26994,-0.986560,1.069140,312.198195
26995,-0.926547,0.356135,317.576719
26996,-2.819615,0.508354,296.920143
26997,-1.640664,1.236494,322.696246
26998,-1.494239,1.873447,333.608446
26999,-1.389701,-1.671973,314.127775
27000,-1.946222,-1.314831,316.409580
27001,0.733473,-0.641399,318.925412
27002,-0.857416,-2.204501,300.283371
27003,-1.334889,-0.379561,316.185109
27004,-1.039605,1.196938,311.475936
27005,0.752825,-0.962545,310.448810
27006,-2.126914,-2.320349,302.743136
27007,1.028598,2.414961,299.505863
27008,2.544774,-1.728936,295.250082
27009,2.615608,-0.087421,299.248438
27010,2.187389,0.244339,300.186143
27011,0.456054,-1.373635,317.567834
27012,0.198575,-0.818017,303.347300
27013,-1.204972,0.395654,302.459740
27014,2.799544,2.719167,301.643766
27015,0.907014,0.950798,311.093924
27016,0.459203,1.258002,316.815985
27017,0.317906,1.277125,306.015300
27018,1.632203,-1.279163,308.241066
27019,0.696694,1.585263,324.969810
27020,0.383316,0.993239,318.267887
27021,-2.516704,-0.602041,319.199977
27022,2.366879,-0.402791,299.540138
27023,1.825944,0.808094,302.317507
27024,0.794835,-0.824358,314.636746
27025,-1.615648,1.039210,314.344273
27026,0.048294,0.608902,301.689608
27027,-1.492740,0.526081,317.439502
27028,-1.522446,0.861963,303.834888
27029,1.552026,0.226478,310.814512
27030,0.690862,1.674365,299.918957
27031,0.904790,0.995143,302.706208
27032,2.083982,2.070733,296.375041
27033,-0.607115,-0.678537,300.489905
27034,2.629936,2.025013,298.098892
27035,0.124666,1.700765,311.800086
27036,0.831385,0.487621,306.751347
27037,-0.587209,1.665825,298.034158
27038,1.351241,-1.650596,301.114057
27039,-1.376628,-1.731001,299.471279
27040,-1.771489,-0.310020,323.916096
27041,-2.361636,-0.502169,305.000000
27042,0.649936,1.620199,323.731643
27043,1.586589,2.414212,301.543365
27044,-2.765465,-1.392891,299.433576
27045,2.934559,-0.496508,297.463678
27046,-2.502776,-0.892486,297.301743
27047,-2.216106,-0.393355,316.099154
27048,-1.825423,2.808372,297.459783
27049,-1.994540,-2.233366,297.152007
27050,-0.746225,1.125329,298.516482
27051,2.915538,-2.041038,295.000000
27052,0.878851,1.595400,319.050148
27053,-1.370284,1.537546,310.962191
27054,0.778191,-1.139905,305.440617
27055,0.405216,-1.034831,305.249217
27056,1.284569,1.160944,305.000000
27057,-2.465620,-1.043196,322.048265
27058,-1.617103,0.981725,315.708749
27059,0.796672,-2.435512,295.000000
27060,-1.629475,0.947396,316.641128
27061,-1.269794,1.299428,315.304385
27062,-2.330005,-0.820733,314.342450
27063,0.690909,-0.587220,316.270003
27064,-0.740566,-1.327140,297.598944
27065,-2.235906,0.567179,313.078042
27066,-2.054523,0.954494,309.235782
27067,-1.839304,-0.563816,299.820958
27068,0.496198,-1.264578,311.645354
27069,2.127038,1.302051,319.442754
27070,-1.656203,1.295413,297.378630
27071,-1.032385,-0.118030,322.057121
27072,0.283747,2.342917,298.785618
27073,-2.088007,-0.950963,319.337642
27074,2.202577,-2.268489,298.674192
27075,1.974312,-0.458972,300.442894
27076,2.347938,-0.134214,314.907690
27077,0.317974,-0.824259,302.342035
27078,1.280335,0.590383,323.391888
27079,-1.678205,-0.074109,314.495327
27080,0.424189,2.229236,303.116006
27081,2.683982,-0.061764,297.009593
27082,0.727368,1.041131,299.577826
27083,2.165500,2.419383,307.078450
27084,1.473541,0.249341,317.038187
27085,0.110621,0.226372,295.529874
27086,-1.425187,1.427660,310.624735
27087,2.174170,0.307498,319.692851
27088,-1.871839,-1.757474,305.039926
27089,-0.563578,1.832334,302.473584
27090,1.175633,0.484547,314.996409
27091,-0.412752,2.375083,295.000000
27092,0.021364,-1.932925,302.795859
27093,-0.985303,-2.655205,305.500327
27094,1.160638,-2.986152,299.828231
27095,2.803859,0.948313,312.395333
27096,1.592659,2.665188,319.644128
27097,-1.376372,2.368711,303.201566
27098,1.465546,0.356667,301.865357
27099,1.628910,0.180877,328.872969
27100,2.221450,1.708639,310.134281
27101,-0.593408,-1.384768,299.696638
27102,-1.934591,0.210224,308.728973
27103,-2.241910,0.882159,302.204694
27104,2.308683,-1.301521,304.318565
27105,-2.597255,-1.925885,299.653046
27106,-1.762011,-1.066830,312.562163
27107,2.714101,-1.603591,300.118057
27108,-2.401583,2.763262,312.992033
27109,1.494716,0.278308,316.848204
27110,-0.456206,-0.932092,296.127069
27111,0.790903,-1.507640,302.377666
27112,0.902747,-1.032809,298.837857
27113,2.461532,-0.423702,298.028659
27114,-0.581060,2.205732,298.815592
27115,1.887834,0.068310,306.960807
27116,1.237716,0.704884,310.661139
27117,-0.453607,-0.976829,295.935272
27118,1.634093,2.157781,302.324622
27119,-1.384805,-0.322266,300.031686
27120,-2.240154,-0.844139,321.167328
27121,-1.517329,2.692094,298.998799
27122,-1.279397,2.646180,304.234476
27123,0.830059,1.793303,297.422852
27124,0.632430,-1.685052,319.766556
27125,-1.268495,2.888307,303.543638
27126,-2.256536,-0.445567,299.870178
27127,0.512148,1.026535,314.648565
27128,-1.296699,2.420345,304.233088
27129,2.704871,1.262142,298.253592
27130,0.343059,-1.039078,300.501299
27131,-0.016994,1.426262,299.494376
27132,-0.818340,2.207285,300.012823
27133,-2.341940,-0.245694,299.554560
27134,-1.132434,1.645633,322.954911
27135,-0.074127,-1.463208,318.537190
27136,0.222751,-0.733138,300.272765
27137,-0.863295,2.270756,296.484299
27138,1.285439,1.264643,320.557546
27139,0.920695,0.849670,307.653442
27140,-1.500107,1.669963,316.628898
27141,1.045373,2.542210,301.134953
27142,-0.955845,0.056517,301.151549
27143,1.528860,-2.769915,302.194410
27144,2.079583,2.346798,301.510965
27145,-1.968804,-0.360373,300.594392
27146,-2.722034,0.494304,299.222056
27147,-1.427196,0.090562,311.617016
27148,-1.382518,1.446755,318.223550
27149,-1.273701,-2.513096,295.859860
27150,0.653396,0.568665,297.583939
27151,1.125658,-1.196635,300.425763
27152,2.374587,-1.427151,305.413757
27153,-1.915163,-1.240881,314.416787
27154,1.339527,2.459565,295.314805
27155,0.984236,2.243347,300.919833
27156,-1.227654,-1.982539,299.626976
27157,0.806687,-0.292267,305.640532
27158,2.517184,0.199204,326.935935
27159,-2.090348,1.176352,320.482793
27160,1.992460,2.422150,299.456965
27161,0.054719,2.405496,301.468527
27162,1.355993,-0.143525,298.782272
27163,-1.044711,1.309452,301.495318
27164,1.972345,1.842621,306.387156
27165,-2.700017,-0.826175,320.392683
27166,1.336086,-1.435119,323.424935
27167,1.162722,0.926223,300.251657
27168,-0.423343,-1.455074,313.718950
27169,0.414736,1.156745,296.576565
27170,2.373958,2.215608,300.675012
27171,-0.673866,1.605686,302.736340
27172,2.439764,0.797129,303.467546
27173,-0.924946,1.100357,299.064824
27174,-1.798216,1.133674,300.775718
27175,0.221907,-1.142212,302.506922
27176,-1.831687,0.849432,317.114711
27177,-2.540430,-1.428983,305.000000
27178,0.080204,1.232766,301.359737
27179,-2.742674,0.291827,318.784864
27180,1.431571,0.984017,309.822504
27181,2.639419,-2.458147,298.070417
27182,1.744884,0.355395,299.944980
27183,-0.834766,-1.291146,301.475865
27184,-1.159628,0.325519,296.413205
27185,1.829100,1.237746,300.115785
27186,1.388739,0.724510,312.555411
27187,-1.461480,0.554085,299.911302
27188,-1.854867,-2.735677,299.575566
27189,-2.089968,-1.689605,309.913168
27190,-2.909352,-0.279537,299.211054
27191,0.726253,-0.718100,312.657773
27192,0.836632,1.732489,299.483202
27193,0.729788,1.715903,299.898464
27194,1.708777,0.692815,300.967494
27195,1.773356,2.866830,299.277842
27196,0.687931,-2.721429,303.013104
27197,-1.304968,0.703759,296.900469
27198,-2.776898,2.055234,297.767951
27199,-2.794109,-2.933661,297.368757
27200,2.460600,-1.697369,296.852345
27201,1.719668,0.671722,302.415491
27202,-1.419085,-1.113322,298.853636
27203,1.637974,0.828609,323.519799
27204,-2.249566,-1.228801,309.917971
27205,1.152796,-1.576168,305.000000
27206,-0.433859,-1.502950,315.023143
27207,0.218183,2.454559,300.778853
27208,1.910636,-1.559642,298.262215
27209,0.084436,2.454042,299.396424
27210,-1.848989,1.534124,295.315920
27211,2.970167,-2.993590,297.308200
27212,2.467904,2.521296,298.002163
27213,0.948117,-1.385743,300.738372
27214,1.205926,1.174198,318.700073
27215,-0.738150,2.197053,296.942282
27216,-2.145790,0.396306,312.482952
27217,-1.654033,1.332849,318.930630
27218,1.919584,-1.603481,300.301697
27219,1.348180,0.544113,315.963961
27220,-1.222941,2.859840,300.394497
27221,-1.821901,1.723318,305.000000
27222,2.305426,-1.725684,304.269991
27223,-2.039961,-1.514773,298.538830
27224,0.681809,-1.645822,299.288619
27225,-1.043973,0.765164,311.428652
27226,2.949344,1.043039,300.879345
27227,-0.377834,2.882986,298.781508
27228,-1.313594,0.340770,299.362119
27229,1.062612,1.491080,300.887187
27230,-0.731910,-2.474810,299.545997
27231,0.360699,0.847049,305.970123
27232,-2.303961,-0.218768,296.339138
27233,1.482699,-0.077006,302.132292
27234,1.208793,0.578314,317.547337
27235,-1.476676,-1.290928,311.333302
27236,-2.984210,0.779929,324.646750
27237,0.675704,-2.226965,320.557147
27238,2.547728,0.241786,301.229686
27239,-1.922763,-2.137862,295.872515
27240,1.395824,0.366157,335.017570
27241,1.707331,1.008636,307.771856
27242,-0.744833,-2.228603,301.449001
27243,1.514473,0.233031,296.233710
27244,-0.522996,0.808407,314.264707
27245,1.057660,2.134839,305.163333
27246,0.758487,-2.073149,299.190692
27247,-0.241425,2.255698,297.500006
27248,-2.153953,-0.560896,322.444672
27249,-1.130474,2.504561,305.317330
27250,1.222955,1.309166,316.405101
27251,-2.164969,1.440319,299.715802
27252,-1.433232,1.283579,314.014448
27253,-0.944948,-1.120303,298.587407
27254,2.435664,0.400837,316.380570
27255,-1.907514,0.392435,323.326213
27256,-2.652351,2.444908,299.225516
27257,0.373513,2.626162,321.860065
27258,0.620047,0.707951,300.238557
27259,1.360529,0.505932,318.159772
27260,0.249044,-1.156302,305.000000
27261,0.107975,-0.986413,326.032990
27262,-2.334996,-0.843215,323.269700
27263,2.723995,-2.926038,298.968672
27264,-2.782696,-0.188159,303.221076
27265,2.376951,2.338868,303.551662
27266,1.634800,0.771089,322.831701
27267,2.884567,-2.065844,311.845247
27268,-1.711695,-1.793816,313.006824
27269,1.184553,0.526128,318.469566
27270,-2.058496,-0.094349,301.331799
27271,-1.275534,-1.087172,326.182448
27272,2.402622,-0.394029,303.400962
27273,-1.150794,0.956459,319.303160
27274,-2.517450,-1.044605,325.952858
